 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
1068,tiff_images - Copy1066.tif,83381,85.530,20.936,94,49,183,49,65535,tiff_images - Copy1066.tif
1069,tiff_images - Copy1067.tif,84585,246.930,55.420,278,136,449,136,65535,tiff_images - Copy1067.tif
1070,tiff_images - Copy1068.tif,74158,82.100,19.327,102,47,136,47,65535,tiff_images - Copy1068.tif
1071,tiff_images - Copy1069.tif,71572,232.773,54.605,295,128,355,128,65535,tiff_images - Copy1069.tif
1072,tiff_images - Copy1070.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1070.tif
1073,tiff_images - Copy1071.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1071.tif
1074,tiff_images - Copy1072.tif,74158,82.100,19.327,102,47,136,47,65535,tiff_images - Copy1072.tif
1075,tiff_images - Copy1073.tif,71572,232.773,54.605,295,128,355,128,65535,tiff_images - Copy1073.tif
1076,tiff_images - Copy1074.tif,57285,73.088,18.821,57,42,130,42,65535,tiff_images - Copy1074.tif
1077,tiff_images - Copy1075.tif,60856,241.395,57.466,301,131,376,131,65535,tiff_images - Copy1075.tif
1078,tiff_images - Copy1076.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1076.tif
1079,tiff_images - Copy1077.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1077.tif
1080,tiff_images - Copy1078.tif,57285,73.088,18.821,57,42,130,42,65535,tiff_images - Copy1078.tif
1081,tiff_images - Copy1079.tif,60856,241.395,57.466,301,131,376,131,65535,tiff_images - Copy1079.tif
1082,tiff_images - Copy1080.tif,68462,91.305,26.069,94,52,189,52,65535,tiff_images - Copy1080.tif
1083,tiff_images - Copy1081.tif,72376,245.318,58.581,234,134,421,134,65535,tiff_images - Copy1081.tif
1084,tiff_images - Copy1082.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1082.tif
1085,tiff_images - Copy1083.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1083.tif
1086,tiff_images - Copy1084.tif,68462,91.305,26.069,94,52,189,52,65535,tiff_images - Copy1084.tif
1087,tiff_images - Copy1085.tif,72376,245.318,58.581,234,134,421,134,65535,tiff_images - Copy1085.tif
1088,tiff_images - Copy1086.tif,57069,106.117,31.737,102,60,225,60,65535,tiff_images - Copy1086.tif
1089,tiff_images - Copy1087.tif,53681,264.819,64.493,295,144,478,144,65535,tiff_images - Copy1087.tif
1090,tiff_images - Copy1088.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1088.tif
1091,tiff_images - Copy1089.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1089.tif
1092,tiff_images - Copy1090.tif,57069,106.117,31.737,102,60,225,60,65535,tiff_images - Copy1090.tif
1093,tiff_images - Copy1091.tif,53681,264.819,64.493,295,144,478,144,65535,tiff_images - Copy1091.tif
1094,tiff_images - Copy1092.tif,38810,68.068,19.124,68,39,133,39,65535,tiff_images - Copy1092.tif
1095,tiff_images - Copy1093.tif,39947,209.323,52.194,244,115,352,115,65535,tiff_images - Copy1093.tif
1096,tiff_images - Copy1094.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1094.tif
1097,tiff_images - Copy1095.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1095.tif
1098,tiff_images - Copy1096.tif,38810,68.068,19.124,68,39,133,39,65535,tiff_images - Copy1096.tif
1099,tiff_images - Copy1097.tif,39947,209.323,52.194,244,115,352,115,65535,tiff_images - Copy1097.tif
1100,tiff_images - Copy1098.tif,59394,111.543,25.260,128,64,187,64,65535,tiff_images - Copy1098.tif
1101,tiff_images - Copy1099.tif,57582,219.048,51.457,226,121,332,121,65535,tiff_images - Copy1099.tif
1102,tiff_images - Copy1100.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1100.tif
1103,tiff_images - Copy1101.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1101.tif
1104,tiff_images - Copy1102.tif,59394,111.543,25.260,128,64,187,64,65535,tiff_images - Copy1102.tif
1105,tiff_images - Copy1103.tif,57582,219.048,51.457,226,121,332,121,65535,tiff_images - Copy1103.tif
1106,tiff_images - Copy1104.tif,66021,88.356,21.991,89,49,166,49,65535,tiff_images - Copy1104.tif
1107,tiff_images - Copy1105.tif,66886,261.781,53.392,276,141,437,141,65535,tiff_images - Copy1105.tif
1108,tiff_images - Copy1106.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1106.tif
1109,tiff_images - Copy1107.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1107.tif
1110,tiff_images - Copy1108.tif,66021,88.356,21.991,89,49,166,49,65535,tiff_images - Copy1108.tif
1111,tiff_images - Copy1109.tif,66886,261.781,53.392,276,141,437,141,65535,tiff_images - Copy1109.tif
1112,tiff_images - Copy1110.tif,33047,96.295,30.569,57,55,198,55,65535,tiff_images - Copy1110.tif
1113,tiff_images - Copy1111.tif,35651,166.362,52.310,97,91,310,91,65535,tiff_images - Copy1111.tif
1114,tiff_images - Copy1112.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1112.tif
1115,tiff_images - Copy1113.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1113.tif
1116,tiff_images - Copy1114.tif,33047,96.295,30.569,57,55,198,55,65535,tiff_images - Copy1114.tif
1117,tiff_images - Copy1115.tif,35651,166.362,52.310,97,91,310,91,65535,tiff_images - Copy1115.tif
1118,tiff_images - Copy1116.tif,53098,129.250,27.946,148,73,225,73,65535,tiff_images - Copy1116.tif
1119,tiff_images - Copy1117.tif,53350,227.826,49.954,269,125,339,125,65535,tiff_images - Copy1117.tif
1120,tiff_images - Copy1118.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1118.tif
1121,tiff_images - Copy1119.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1119.tif
1122,tiff_images - Copy1120.tif,53098,129.250,27.946,148,73,225,73,65535,tiff_images - Copy1120.tif
1123,tiff_images - Copy1121.tif,53350,227.826,49.954,269,125,339,125,65535,tiff_images - Copy1121.tif
1124,tiff_images - Copy1122.tif,71819,99.427,22.668,112,56,165,56,65535,tiff_images - Copy1122.tif
1125,tiff_images - Copy1123.tif,72431,230.876,50.715,278,126,357,126,65535,tiff_images - Copy1123.tif
1126,tiff_images - Copy1124.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1124.tif
1127,tiff_images - Copy1125.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1125.tif
1128,tiff_images - Copy1126.tif,71819,99.427,22.668,112,56,165,56,65535,tiff_images - Copy1126.tif
1129,tiff_images - Copy1127.tif,72431,230.876,50.715,278,126,357,126,65535,tiff_images - Copy1127.tif
1130,tiff_images - Copy1128.tif,56326,123.906,34.440,120,68,270,68,65535,tiff_images - Copy1128.tif
1131,tiff_images - Copy1129.tif,56906,249.785,61.669,256,135,515,135,65535,tiff_images - Copy1129.tif
1132,tiff_images - Copy1130.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1130.tif
1133,tiff_images - Copy1131.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1131.tif
1134,tiff_images - Copy1132.tif,56326,123.906,34.440,120,68,270,68,65535,tiff_images - Copy1132.tif
1135,tiff_images - Copy1133.tif,56906,249.785,61.669,256,135,515,135,65535,tiff_images - Copy1133.tif
1136,tiff_images - Copy1134.tif,68206,61.883,17.736,52,36,120,36,65535,tiff_images - Copy1134.tif
1137,tiff_images - Copy1135.tif,57234,193.537,48.286,188,107,324,107,65535,tiff_images - Copy1135.tif
1138,tiff_images - Copy1136.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1136.tif
1139,tiff_images - Copy1137.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1137.tif
1140,tiff_images - Copy1138.tif,68206,61.883,17.736,52,36,120,36,65535,tiff_images - Copy1138.tif
1141,tiff_images - Copy1139.tif,57234,193.537,48.286,188,107,324,107,65535,tiff_images - Copy1139.tif
1142,tiff_images - Copy1140.tif,74705,93.435,28.187,88,54,209,54,65535,tiff_images - Copy1140.tif
1143,tiff_images - Copy1141.tif,75071,223.568,58.558,223,122,427,122,65535,tiff_images - Copy1141.tif
1144,tiff_images - Copy1142.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1142.tif
1145,tiff_images - Copy1143.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1143.tif
1146,tiff_images - Copy1144.tif,74705,93.435,28.187,88,54,209,54,65535,tiff_images - Copy1144.tif
1147,tiff_images - Copy1145.tif,75071,223.568,58.558,223,122,427,122,65535,tiff_images - Copy1145.tif
1148,tiff_images - Copy1146.tif,93616,68.386,23.562,52,41,172,41,65535,tiff_images - Copy1146.tif
1149,tiff_images - Copy1147.tif,59373,230.552,64.625,265,127,420,127,65535,tiff_images - Copy1147.tif
1150,tiff_images - Copy1148.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1148.tif
1151,tiff_images - Copy1149.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1149.tif
1152,tiff_images - Copy1150.tif,93616,68.386,23.562,52,41,172,41,65535,tiff_images - Copy1150.tif
1153,tiff_images - Copy1151.tif,59373,230.552,64.625,265,127,420,127,65535,tiff_images - Copy1151.tif
1154,tiff_images - Copy1152.tif,88040,97.427,25.814,80,58,173,58,65535,tiff_images - Copy1152.tif
1155,tiff_images - Copy1153.tif,89596,219.370,46.835,262,122,337,122,65535,tiff_images - Copy1153.tif
1156,tiff_images - Copy1154.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1154.tif
1157,tiff_images - Copy1155.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1155.tif
1158,tiff_images - Copy1156.tif,88040,97.427,25.814,80,58,173,58,65535,tiff_images - Copy1156.tif
1159,tiff_images - Copy1157.tif,89596,219.370,46.835,262,122,337,122,65535,tiff_images - Copy1157.tif
1160,tiff_images - Copy1158.tif,46581,94.085,26.486,91,52,167,52,65535,tiff_images - Copy1158.tif
1161,tiff_images - Copy1159.tif,47437,215.742,51.704,240,116,353,116,65535,tiff_images - Copy1159.tif
1162,tiff_images - Copy1160.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1160.tif
1163,tiff_images - Copy1161.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1161.tif
1164,tiff_images - Copy1162.tif,46581,94.085,26.486,91,52,167,52,65535,tiff_images - Copy1162.tif
1165,tiff_images - Copy1163.tif,47437,215.742,51.704,240,116,353,116,65535,tiff_images - Copy1163.tif
1166,tiff_images - Copy1164.tif,49841,112.103,27.975,116,62,209,62,65535,tiff_images - Copy1164.tif
1167,tiff_images - Copy1165.tif,50573,202.039,45.808,228,109,316,109,65535,tiff_images - Copy1165.tif
1168,tiff_images - Copy1166.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1166.tif
1169,tiff_images - Copy1167.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1167.tif
1170,tiff_images - Copy1168.tif,49841,112.103,27.975,116,62,209,62,65535,tiff_images - Copy1168.tif
1171,tiff_images - Copy1169.tif,50573,202.039,45.808,228,109,316,109,65535,tiff_images - Copy1169.tif
1172,tiff_images - Copy1170.tif,76585,80.041,20.178,75,46,147,46,65535,tiff_images - Copy1170.tif
1173,tiff_images - Copy1171.tif,76157,259.833,66.031,236,141,478,141,65535,tiff_images - Copy1171.tif
1174,tiff_images - Copy1172.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1172.tif
1175,tiff_images - Copy1173.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1173.tif
1176,tiff_images - Copy1174.tif,76585,80.041,20.178,75,46,147,46,65535,tiff_images - Copy1174.tif
1177,tiff_images - Copy1175.tif,76157,259.833,66.031,236,141,478,141,65535,tiff_images - Copy1175.tif
1178,tiff_images - Copy1176.tif,84890,75.188,17.508,75,43,154,43,65535,tiff_images - Copy1176.tif
1179,tiff_images - Copy1177.tif,82487,204.703,46.986,246,113,330,113,65535,tiff_images - Copy1177.tif
1180,tiff_images - Copy1178.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1178.tif
1181,tiff_images - Copy1179.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1179.tif
1182,tiff_images - Copy1180.tif,84890,75.188,17.508,75,43,154,43,65535,tiff_images - Copy1180.tif
1183,tiff_images - Copy1181.tif,82487,204.703,46.986,246,113,330,113,65535,tiff_images - Copy1181.tif
1184,tiff_images - Copy1182.tif,49740,88.699,25.722,54,50,171,50,65535,tiff_images - Copy1182.tif
1185,tiff_images - Copy1183.tif,49784,246.513,76.398,246,133,466,133,65535,tiff_images - Copy1183.tif
1186,tiff_images - Copy1184.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1184.tif
1187,tiff_images - Copy1185.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1185.tif
1188,tiff_images - Copy1186.tif,49740,88.699,25.722,54,50,171,50,65535,tiff_images - Copy1186.tif
1189,tiff_images - Copy1187.tif,49784,246.513,76.398,246,133,466,133,65535,tiff_images - Copy1187.tif
1190,tiff_images - Copy1188.tif,66873,98.471,25.314,102,56,182,56,65535,tiff_images - Copy1188.tif
1191,tiff_images - Copy1189.tif,68983,226.017,55.058,246,124,380,124,65535,tiff_images - Copy1189.tif
1192,tiff_images - Copy1190.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1190.tif
1193,tiff_images - Copy1191.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1191.tif
1194,tiff_images - Copy1192.tif,66873,98.471,25.314,102,56,182,56,65535,tiff_images - Copy1192.tif
1195,tiff_images - Copy1193.tif,68983,226.017,55.058,246,124,380,124,65535,tiff_images - Copy1193.tif
1196,tiff_images - Copy1194.tif,54358,79.718,16.788,83,45,131,45,65535,tiff_images - Copy1194.tif
1197,tiff_images - Copy1195.tif,54348,199.369,41.294,194,108,297,108,65535,tiff_images - Copy1195.tif
1198,tiff_images - Copy1196.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1196.tif
1199,tiff_images - Copy1197.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1197.tif
1200,tiff_images - Copy1198.tif,54358,79.718,16.788,83,45,131,45,65535,tiff_images - Copy1198.tif
1201,tiff_images - Copy1199.tif,54348,199.369,41.294,194,108,297,108,65535,tiff_images - Copy1199.tif
1202,tiff_images - Copy1200.tif,57341,80.476,21.326,88,46,151,46,65535,tiff_images - Copy1200.tif
1203,tiff_images - Copy1201.tif,55990,181.116,47.405,222,99,308,99,65535,tiff_images - Copy1201.tif
1204,tiff_images - Copy1202.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1202.tif
1205,tiff_images - Copy1203.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1203.tif
1206,tiff_images - Copy1204.tif,57341,80.476,21.326,88,46,151,46,65535,tiff_images - Copy1204.tif
1207,tiff_images - Copy1205.tif,55990,181.116,47.405,222,99,308,99,65535,tiff_images - Copy1205.tif
1208,tiff_images - Copy1206.tif,46872,147.585,57.113,125,82,322,82,65535,tiff_images - Copy1206.tif
1209,tiff_images - Copy1207.tif,49819,241.939,78.626,223,129,469,129,65535,tiff_images - Copy1207.tif
1210,tiff_images - Copy1208.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1208.tif
1211,tiff_images - Copy1209.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1209.tif
1212,tiff_images - Copy1210.tif,46872,147.585,57.113,125,82,322,82,65535,tiff_images - Copy1210.tif
1213,tiff_images - Copy1211.tif,49819,241.939,78.626,223,129,469,129,65535,tiff_images - Copy1211.tif
1214,tiff_images - Copy1212.tif,51056,106.855,20.512,116,60,167,60,65535,tiff_images - Copy1212.tif
1215,tiff_images - Copy1213.tif,51735,202.083,38.988,234,108,287,108,65535,tiff_images - Copy1213.tif
1216,tiff_images - Copy1214.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1214.tif
1217,tiff_images - Copy1215.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1215.tif
1218,tiff_images - Copy1216.tif,51056,106.855,20.512,116,60,167,60,65535,tiff_images - Copy1216.tif
1219,tiff_images - Copy1217.tif,51735,202.083,38.988,234,108,287,108,65535,tiff_images - Copy1217.tif
1220,tiff_images - Copy1218.tif,50249,115.404,37.393,106,64,234,64,65535,tiff_images - Copy1218.tif
1221,tiff_images - Copy1219.tif,49496,264.475,74.954,264,142,484,142,65535,tiff_images - Copy1219.tif
1222,tiff_images - Copy1220.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1220.tif
1223,tiff_images - Copy1221.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1221.tif
1224,tiff_images - Copy1222.tif,50249,115.404,37.393,106,64,234,64,65535,tiff_images - Copy1222.tif
1225,tiff_images - Copy1223.tif,49496,264.475,74.954,264,142,484,142,65535,tiff_images - Copy1223.tif
1226,tiff_images - Copy1224.tif,48927,80.323,24.398,60,46,156,46,65535,tiff_images - Copy1224.tif
1227,tiff_images - Copy1225.tif,49000,190.553,61.464,105,104,359,104,65535,tiff_images - Copy1225.tif
1228,tiff_images - Copy1226.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1226.tif
1229,tiff_images - Copy1227.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1227.tif
1230,tiff_images - Copy1228.tif,48927,80.323,24.398,60,46,156,46,65535,tiff_images - Copy1228.tif
1231,tiff_images - Copy1229.tif,49000,190.553,61.464,105,104,359,104,65535,tiff_images - Copy1229.tif
1232,tiff_images - Copy1230.tif,44638,117.129,33.510,122,64,224,64,65535,tiff_images - Copy1230.tif
1233,tiff_images - Copy1231.tif,45558,236.852,58.228,258,127,416,127,65535,tiff_images - Copy1231.tif
1234,tiff_images - Copy1232.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1232.tif
1235,tiff_images - Copy1233.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1233.tif
1236,tiff_images - Copy1234.tif,44638,117.129,33.510,122,64,224,64,65535,tiff_images - Copy1234.tif
1237,tiff_images - Copy1235.tif,45558,236.852,58.228,258,127,416,127,65535,tiff_images - Copy1235.tif
1238,tiff_images - Copy1236.tif,45641,90.665,24.448,52,51,154,51,65535,tiff_images - Copy1236.tif
1239,tiff_images - Copy1237.tif,43192,232.246,55.405,223,126,364,126,65535,tiff_images - Copy1237.tif
1240,tiff_images - Copy1238.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1238.tif
1241,tiff_images - Copy1239.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1239.tif
1242,tiff_images - Copy1240.tif,45641,90.665,24.448,52,51,154,51,65535,tiff_images - Copy1240.tif
1243,tiff_images - Copy1241.tif,43192,232.246,55.405,223,126,364,126,65535,tiff_images - Copy1241.tif
1244,tiff_images - Copy1242.tif,46850,102.493,28.180,57,57,182,57,65535,tiff_images - Copy1242.tif
1245,tiff_images - Copy1243.tif,43209,229.430,55.633,247,123,384,123,65535,tiff_images - Copy1243.tif
1246,tiff_images - Copy1244.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1244.tif
1247,tiff_images - Copy1245.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1245.tif
1248,tiff_images - Copy1246.tif,46850,102.493,28.180,57,57,182,57,65535,tiff_images - Copy1246.tif
1249,tiff_images - Copy1247.tif,43209,229.430,55.633,247,123,384,123,65535,tiff_images - Copy1247.tif
1250,tiff_images - Copy1248.tif,42711,102.383,31.267,91,58,190,58,65535,tiff_images - Copy1248.tif
1251,tiff_images - Copy1249.tif,43479,236.945,72.344,222,127,410,127,65535,tiff_images - Copy1249.tif
1252,tiff_images - Copy1250.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1250.tif
1253,tiff_images - Copy1251.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1251.tif
1254,tiff_images - Copy1252.tif,42711,102.383,31.267,91,58,190,58,65535,tiff_images - Copy1252.tif
1255,tiff_images - Copy1253.tif,43479,236.945,72.344,222,127,410,127,65535,tiff_images - Copy1253.tif
1256,tiff_images - Copy1254.tif,69965,84.832,20.660,88,48,168,48,65535,tiff_images - Copy1254.tif
1257,tiff_images - Copy1255.tif,66538,225.861,41.779,246,123,333,123,65535,tiff_images - Copy1255.tif
1258,tiff_images - Copy1256.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1256.tif
1259,tiff_images - Copy1257.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1257.tif
1260,tiff_images - Copy1258.tif,69965,84.832,20.660,88,48,168,48,65535,tiff_images - Copy1258.tif
1261,tiff_images - Copy1259.tif,66538,225.861,41.779,246,123,333,123,65535,tiff_images - Copy1259.tif
1262,tiff_images - Copy1260.tif,80800,105.783,22.983,114,60,175,60,65535,tiff_images - Copy1260.tif
1263,tiff_images - Copy1261.tif,93402,242.455,45.486,254,133,377,133,65535,tiff_images - Copy1261.tif
1264,tiff_images - Copy1262.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1262.tif
1265,tiff_images - Copy1263.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1263.tif
1266,tiff_images - Copy1264.tif,80800,105.783,22.983,114,60,175,60,65535,tiff_images - Copy1264.tif
1267,tiff_images - Copy1265.tif,93402,242.455,45.486,254,133,377,133,65535,tiff_images - Copy1265.tif
1268,tiff_images - Copy1266.tif,58581,73.341,18.804,74,42,148,42,65535,tiff_images - Copy1266.tif
1269,tiff_images - Copy1267.tif,60637,215.514,48.525,234,117,350,117,65535,tiff_images - Copy1267.tif
1270,tiff_images - Copy1268.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1268.tif
1271,tiff_images - Copy1269.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1269.tif
1272,tiff_images - Copy1270.tif,58581,73.341,18.804,74,42,148,42,65535,tiff_images - Copy1270.tif
1273,tiff_images - Copy1271.tif,60637,215.514,48.525,234,117,350,117,65535,tiff_images - Copy1271.tif
1274,tiff_images - Copy1272.tif,47143,95.472,26.034,102,54,182,54,65535,tiff_images - Copy1272.tif
1275,tiff_images - Copy1273.tif,48333,190.932,46.964,239,104,323,104,65535,tiff_images - Copy1273.tif
1276,tiff_images - Copy1274.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1274.tif
1277,tiff_images - Copy1275.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1275.tif
1278,tiff_images - Copy1276.tif,47143,95.472,26.034,102,54,182,54,65535,tiff_images - Copy1276.tif
1279,tiff_images - Copy1277.tif,48333,190.932,46.964,239,104,323,104,65535,tiff_images - Copy1277.tif
1280,tiff_images - Copy1278.tif,91170,83.753,22.880,62,48,152,48,65535,tiff_images - Copy1278.tif
1281,tiff_images - Copy1279.tif,78496,225.471,40.434,249,123,331,123,65535,tiff_images - Copy1279.tif
1282,tiff_images - Copy1280.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1280.tif
1283,tiff_images - Copy1281.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1281.tif
1284,tiff_images - Copy1282.tif,91170,83.753,22.880,62,48,152,48,65535,tiff_images - Copy1282.tif
1285,tiff_images - Copy1283.tif,78496,225.471,40.434,249,123,331,123,65535,tiff_images - Copy1283.tif
1286,tiff_images - Copy1284.tif,69212,112.709,27.288,114,64,224,64,65535,tiff_images - Copy1284.tif
1287,tiff_images - Copy1285.tif,71137,241.759,50.901,274,131,371,131,65535,tiff_images - Copy1285.tif
1288,tiff_images - Copy1286.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1286.tif
1289,tiff_images - Copy1287.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1287.tif
1290,tiff_images - Copy1288.tif,69212,112.709,27.288,114,64,224,64,65535,tiff_images - Copy1288.tif
1291,tiff_images - Copy1289.tif,71137,241.759,50.901,274,131,371,131,65535,tiff_images - Copy1289.tif
1292,tiff_images - Copy1290.tif,58059,109.563,29.208,91,61,191,61,65535,tiff_images - Copy1290.tif
1293,tiff_images - Copy1291.tif,58771,223.622,53.327,225,121,348,121,65535,tiff_images - Copy1291.tif
1294,tiff_images - Copy1292.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1292.tif
1295,tiff_images - Copy1293.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1293.tif
1296,tiff_images - Copy1294.tif,58059,109.563,29.208,91,61,191,61,65535,tiff_images - Copy1294.tif
1297,tiff_images - Copy1295.tif,58771,223.622,53.327,225,121,348,121,65535,tiff_images - Copy1295.tif
1298,tiff_images - Copy1296.tif,74679,130.309,28.354,143,74,233,74,65535,tiff_images - Copy1296.tif
1299,tiff_images - Copy1297.tif,75638,236.365,51.079,267,131,385,131,65535,tiff_images - Copy1297.tif
1300,tiff_images - Copy1298.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1298.tif
1301,tiff_images - Copy1299.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1299.tif
1302,tiff_images - Copy1300.tif,74679,130.309,28.354,143,74,233,74,65535,tiff_images - Copy1300.tif
1303,tiff_images - Copy1301.tif,75638,236.365,51.079,267,131,385,131,65535,tiff_images - Copy1301.tif
1304,tiff_images - Copy1302.tif,55513,133.777,46.976,132,75,491,75,65535,tiff_images - Copy1302.tif
1305,tiff_images - Copy1303.tif,56964,242.679,73.042,234,133,754,133,65535,tiff_images - Copy1303.tif
1306,tiff_images - Copy1304.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1304.tif
1307,tiff_images - Copy1305.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1305.tif
1308,tiff_images - Copy1306.tif,55513,133.777,46.976,132,75,491,75,65535,tiff_images - Copy1306.tif
1309,tiff_images - Copy1307.tif,56964,242.679,73.042,234,133,754,133,65535,tiff_images - Copy1307.tif
1310,tiff_images - Copy1308.tif,76803,116.344,31.916,124,66,234,66,65535,tiff_images - Copy1308.tif
1311,tiff_images - Copy1309.tif,77214,236.385,61.622,274,130,436,130,65535,tiff_images - Copy1309.tif
1312,tiff_images - Copy1310.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1310.tif
1313,tiff_images - Copy1311.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1311.tif
1314,tiff_images - Copy1312.tif,76803,116.344,31.916,124,66,234,66,65535,tiff_images - Copy1312.tif
1315,tiff_images - Copy1313.tif,77214,236.385,61.622,274,130,436,130,65535,tiff_images - Copy1313.tif
1316,tiff_images - Copy1314.tif,93082,127.127,31.768,124,73,240,73,65535,tiff_images - Copy1314.tif
1317,tiff_images - Copy1315.tif,91995,270.721,57.342,287,150,468,150,65535,tiff_images - Copy1315.tif
